price,area,bedrooms,toilets,direction,district,address,street,views,price_per_m2,room_density,quality_label
7.6,40.0,1,1,Unknown,Q.1,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Trãi,64,0.19,0.05,Budget
15.0,76.0,2,2,Unknown,Q.7,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7",Nguyễn Hữu Thọ,110,0.19736842105263158,0.05263157894736842,Budget
25.0,114.0,0,0,Unknown,Q.7,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7",Nguyễn Hữu Thọ,50,0.21929824561403508,0.0,Budget
26.0,138.0,0,0,Unknown,Q.7,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7",Nguyễn Hữu Thọ,47,0.18840579710144928,0.0,Budget
32.0,162.0,0,0,Unknown,Q.7,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7",Nguyễn Hữu Thọ,45,0.19753086419753085,0.0,Budget
27.0,100.0,3,2,Unknown,Q.7,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7",Nguyễn Hữu Thọ,52,0.27,0.05,Standard
18.0,76.0,2,2,Unknown,Q.7,"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7",Nguyễn Hữu Thọ,61,0.23684210526315788,0.05263157894736842,Budget
7.5,40.0,1,1,Unknown,Q.Tân Bình,"Đường Tân Hải, Phường 13, Tân Bình",Tân Hải,50,0.1875,0.05,Budget
11.0,47.0,3,1,Unknown,Q.5,"Đường Nguyễn An Khương, Phường 13, Quận 5",Nguyễn An Khương,79,0.23404255319148937,0.0851063829787234,Budget
19.5,80.0,2,2,Unknown,Q.3,"83 Đường Lý Chính Thắng, Phường 8, Quận 3",Lý Chính Thắng,42,0.24375,0.05,Budget
25.0,71.0,2,2,Unknown,Q.3,"83 Đường Lý Chính Thắng, Phường 8, Quận 3",Lý Chính Thắng,51,0.352112676056338,0.056338028169014086,Premium
28.0,81.0,0,0,Unknown,Q.7,"Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7",Nguyễn Lương Bằng,49,0.345679012345679,0.0,Premium
21.0,87.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,86,0.2413793103448276,0.04597701149425287,Budget
21.0,80.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,37,0.2625,0.05,Standard
22.0,81.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,53,0.2716049382716049,0.04938271604938271,Standard
30.0,133.0,0,0,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 1, Quận 4",Bến Vân Đồn,47,0.22556390977443608,0.0,Budget
36.0,80.0,0,0,Unknown,Q.7,"Đường Tân Phú, Phường Tân Phú, Quận 7",Tân Phú,53,0.45,0.0,Premium
15.0,71.0,2,2,Unknown,Q.Phú Nhuận,"Đường Nguyễn Văn Trỗi, Phường 14, Phú Nhuận",Nguyễn Văn Trỗi,20,0.2112676056338028,0.056338028169014086,Budget
15.0,75.0,2,2,Unknown,Q.Phú Nhuận,"Đường Nguyễn Văn Trỗi, Phường 11, Phú Nhuận",Nguyễn Văn Trỗi,34,0.2,0.05333333333333334,Budget
10.0,85.0,3,2,Unknown,Q.8,"Topaz Elite Block Đường Tạ Quang Bửu, Phường 4, Quận 8",Tạ Quang Bửu,71,0.11764705882352941,0.058823529411764705,Budget
10.0,70.0,3,2,Unknown,Q.12,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12",Phan Văn Hớn,70,0.14285714285714285,0.07142857142857142,Budget
10.0,70.0,3,2,Unknown,Q.12,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12",Phan Văn Hớn,71,0.14285714285714285,0.07142857142857142,Budget
32.0,108.0,0,0,Unknown,Q.7,"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7",Nguyễn Văn Linh,47,0.2962962962962963,0.0,Standard
12.0,85.0,0,0,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 1, Quận 4",Bến Vân Đồn,72,0.1411764705882353,0.0,Budget
18.0,70.0,2,2,Unknown,Q.4,"Đường Vĩnh Hội, Phường 4, Quận 4",Vĩnh Hội,64,0.2571428571428571,0.05714285714285714,Standard
15.0,70.0,2,2,Unknown,Q.4,"Đường Khánh Hội, Phường 4, Quận 4",Khánh Hội,113,0.21428571428571427,0.05714285714285714,Budget
15.0,53.0,1,0,Unknown,Q.1,"Vinhomes Golden River Ba So Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1",Nguyễn Văn Thủ,76,0.2830188679245283,0.018867924528301886,Standard
35.0,120.0,0,0,Unknown,Q.1,"Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1",Tôn Đức Thắng,74,0.2916666666666667,0.0,Standard
6.5,59.0,2,2,Unknown,Q.9,"Vinhomes Grand Park, 512, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9",Nguyễn Xiển,54,0.11016949152542373,0.06779661016949153,Budget
18.0,79.0,0,0,Unknown,Q.10,"Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,32,0.22784810126582278,0.0,Budget
6.5,65.0,2,2,Unknown,Q.12,"Dự án Zen Tower, Đường Quốc lộ 1A, Phường Thới An, Quận 12",Quốc lộ 1A,78,0.1,0.06153846153846154,Budget
36.9,116.0,3,2,Unknown,Q.1,"Zenity, 608, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1",Võ Văn Kiệt,98,0.31810344827586207,0.04310344827586207,Standard
5.5,25.0,0,0,Unknown,Q.4,"Đường Tôn Thất Thuyết, Phường 15, Quận 4",Tôn Thất Thuyết,93,0.22,0.0,Budget
23.0,48.0,4,4,Unknown,Q.1,"15 Đường Nguyễn Phi Khanh, Phường Tân Định, Quận 1",Nguyễn Phi Khanh,84,0.4791666666666667,0.16666666666666666,Premium
20.0,63.0,4,3,Unknown,Q.Bình Thạnh,"224 Đường Ung Văn Khiêm, Phường 25, Bình Thạnh",Ung Văn Khiêm,62,0.31746031746031744,0.1111111111111111,Standard
25.0,117.0,0,0,Unknown,Q.5,"Đường Trần Phú, Phường 4, Quận 5",Trần Phú,50,0.21367521367521367,0.0,Budget
33.0,60.0,6,4,Unknown,Q.3,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3",Nguyễn Đình Chiểu,103,0.55,0.16666666666666666,Premium
29.0,100.0,3,3,Unknown,Q.Bình Thạnh,"95/8B Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh",Hoàng Hoa Thám,23,0.29,0.06,Standard
30.0,144.0,0,0,Unknown,Q.9,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9",Nguyễn Xiển,22,0.20833333333333334,0.0,Budget
17.0,48.0,4,3,Unknown,Q.3,"62/10 Đường Lý Chính Thắng, Phường 8, Quận 3",Lý Chính Thắng,71,0.3541666666666667,0.14583333333333334,Premium
35.0,64.0,5,4,Unknown,Q.1,"Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1",Nguyễn Thị Minh Khai,61,0.546875,0.140625,Premium
11.0,40.0,0,0,Unknown,Q.Phú Nhuận,"146 Đường Nguyễn Văn Trỗi, Phường 8, Phú Nhuận",Nguyễn Văn Trỗi,34,0.275,0.0,Standard
8.0,32.0,0,0,Unknown,Q.Phú Nhuận,"Orchard Garden, 128, Đường Hồng Hà, Phường 9, Phú Nhuận",Hồng Hà,54,0.25,0.0,Standard
18.0,198.0,3,3,Unknown,Q.9,"Đường Liên Phường, Phường Phú Hữu, Quận 9",Liên Phường,59,0.09090909090909091,0.030303030303030304,Budget
17.0,78.0,2,2,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 10, Quận 10",Tô Hiến Thành,84,0.21794871794871795,0.05128205128205128,Budget
18.0,86.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,70,0.20930232558139536,0.046511627906976744,Budget
8.0,32.0,1,1,Unknown,Q.8,"Central Premium 854 Đường Tạ Quang Bửu, Phường 5, Quận 8",Tạ Quang Bửu,75,0.25,0.0625,Standard
5.0,56.0,2,1,Unknown,Q.9,"Dự án Căn hộ Ricca Quận 9, Đường Gò Cát, Phường Phú Hữu, Quận 9",Gò Cát,112,0.08928571428571429,0.05357142857142857,Budget
7.99,55.0,1,1,Unknown,Q.1,"Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1",Lê Thánh Tôn,78,0.14527272727272728,0.03636363636363636,Budget
10.5,80.0,2,2,Unknown,Q.8,"Đường Tạ Quang Bửu, Phường 6, Quận 8",Tạ Quang Bửu,81,0.13125,0.05,Budget
17.0,78.0,0,0,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 14, Quận 10",Tô Hiến Thành,29,0.21794871794871795,0.0,Budget
15.0,74.0,2,2,Unknown,Q.10,"Đường Thành Thái, Phường 14, Quận 10",Thành Thái,78,0.20270270270270271,0.05405405405405406,Budget
12.0,67.0,2,2,Unknown,Q.7,"Đường Đào Trí, Phường Phú Thuận, Quận 7",Đào Trí,72,0.1791044776119403,0.05970149253731343,Budget
24.0,110.0,3,2,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 6, Quận 4",Bến Vân Đồn,57,0.21818181818181817,0.045454545454545456,Budget
13.0,76.0,2,2,Unknown,Q.11,"Đường Lý Thường Kiệt, Phường 7, Quận 11",Lý Thường Kiệt,79,0.17105263157894737,0.05263157894736842,Budget
7.0,59.0,1,1,Unknown,Q.9,"Dự án The Eastern Đường Liên Phường, Phường Phú Hữu, Quận 9",Liên Phường,55,0.11864406779661017,0.03389830508474576,Budget
16.0,115.0,0,0,Unknown,Q.11,"Đường Lê Đại Hành, Phường 15, Quận 11",Lê Đại Hành,70,0.1391304347826087,0.0,Budget
8.5,78.0,2,2,Unknown,Q.8,"Dự án Topaz Elite, Đường Cao Lỗ, Phường 4, Quận 8",Cao Lỗ,76,0.10897435897435898,0.05128205128205128,Budget
11.0,77.0,2,2,Unknown,Q.6,"Dự án Viva Riverside, Đường Võ Văn Kiệt, Phường 3, Quận 6",Võ Văn Kiệt,71,0.14285714285714285,0.05194805194805195,Budget
12.0,85.0,2,2,Unknown,Q.1,"Central Garden, 328 Đường Võ Văn Kiệt, Phường Cô Giang, Quận 1",Võ Văn Kiệt,99,0.1411764705882353,0.047058823529411764,Budget
11.0,115.0,2,2,Unknown,Q.8,"Đường Tạ Quang Bửu, Phường 5, Quận 8",Tạ Quang Bửu,39,0.09565217391304348,0.034782608695652174,Budget
14.0,75.0,2,2,Unknown,Q.10,"Đường Thành Thái, Phường 14, Quận 10",Thành Thái,74,0.18666666666666668,0.05333333333333334,Budget
35.0,100.0,3,2,Unknown,Q.1,"Vinhome Bason, Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1",Tôn Đức Thắng,71,0.35,0.05,Premium
11.0,40.0,1,1,Unknown,Q.Phú Nhuận,"Đường Trần Huy Liệu, Phường 15, Phú Nhuận",Trần Huy Liệu,24,0.275,0.05,Standard
6.8,30.0,1,1,Unknown,Q.1,"12/20 Đường Phan Kế Bính, Phường Đa Kao, Quận 1",Phan Kế Bính,78,0.22666666666666666,0.06666666666666667,Budget
6.0,45.0,0,0,Unknown,Q.10,"Đường 3/2, Phường 14, Quận 10",3/2,45,0.13333333333333333,0.0,Budget
6.8,25.0,1,1,Unknown,Q.10,"Đường 3/2, Phường 5, Quận 10",3/2,79,0.272,0.08,Standard
5.2,30.0,0,0,Unknown,Q.10,"Đường Sư Vạn Hạnh, Phường 12, Quận 10",Sư Vạn Hạnh,64,0.17333333333333334,0.0,Budget
12.0,47.0,1,1,Unknown,Q.Phú Nhuận,"Đường Phan Đình Phùng, Phường 15, Phú Nhuận",Phan Đình Phùng,29,0.2553191489361702,0.0425531914893617,Standard
16.0,40.0,1,0,Unknown,Q.1,"Hẻm 100 Đường Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1",Trần Hưng Đạo,100,0.4,0.025,Premium
3.7,30.0,0,0,Unknown,Q.8,"99B Đường Dương Bá Trạc, Phường 1, Quận 8",Dương Bá Trạc,128,0.12333333333333334,0.0,Budget
14.0,40.0,0,0,Unknown,Q.Phú Nhuận,"Đường Nguyễn Thị Huỳnh, Phường 11, Phú Nhuận",Nguyễn Thị Huỳnh,43,0.35,0.0,Premium
10.0,35.0,0,0,Unknown,Q.Tân Bình,"Đường Trường Sơn, Phường 2, Tân Bình",Trường Sơn,64,0.2857142857142857,0.0,Standard
8.0,30.0,1,1,Unknown,Q.1,"75/12 Đường Hoàng Sa, Phường Đa Kao, Quận 1",Hoàng Sa,83,0.26666666666666666,0.06666666666666667,Standard
8.3,35.0,1,1,Unknown,Q.1,"226 Đường Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1",Cống Quỳnh,100,0.23714285714285716,0.05714285714285714,Budget
5.5,30.0,0,0,Unknown,Q.10,"Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,74,0.18333333333333332,0.0,Budget
3.3,25.0,0,0,Unknown,Q.12,"Đường Hà Đặc, Phường Trung Mỹ Tây, Quận 12",Hà Đặc,68,0.132,0.0,Budget
5.5,38.0,0,0,Unknown,Q.3,"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3",Cách Mạng Tháng Tám,62,0.14473684210526316,0.0,Budget
30.0,108.0,3,0,Unknown,Q.Phú Nhuận,"Đường Nguyễn Văn Trỗi, Phường 11, Phú Nhuận",Nguyễn Văn Trỗi,77,0.2777777777777778,0.027777777777777776,Standard
18.0,86.0,2,2,Unknown,Q.Phú Nhuận,"Đường Hoàng Minh Giám, Phường 9, Phú Nhuận",Hoàng Minh Giám,75,0.20930232558139536,0.046511627906976744,Budget
5.5,52.0,2,1,Unknown,Q.3,"Đường Nguyễn Đình Chiểu, Phường 6, Quận 3",Nguyễn Đình Chiểu,113,0.10576923076923077,0.057692307692307696,Budget
31.0,145.0,3,2,Unknown,Q.Bình Thạnh,"Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh",Nguyễn Hữu Cảnh,39,0.21379310344827587,0.034482758620689655,Budget
13.0,75.0,2,2,Unknown,Q.Tân Bình,"141 Đường Cộng Hòa, Phường 12, Tân Bình",Cộng Hòa,81,0.17333333333333334,0.05333333333333334,Budget
21.0,78.0,2,2,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 14, Quận 10",Tô Hiến Thành,69,0.2692307692307692,0.05128205128205128,Standard
30.0,108.0,3,2,Unknown,Q.Bình Thạnh,"Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh",Nguyễn Hữu Cảnh,44,0.2777777777777778,0.046296296296296294,Standard
12.0,60.0,2,1,Unknown,Q.Tân Bình,"Đường Hoàng Hoa Thám, Phường 13, Tân Bình",Hoàng Hoa Thám,40,0.2,0.05,Budget
13.0,65.0,2,2,Unknown,Q.Tân Bình,"Đường Trần Văn Danh, Phường 13, Tân Bình",Trần Văn Danh,30,0.2,0.06153846153846154,Budget
18.0,70.0,2,2,Unknown,Q.Tân Bình,"Đường Phổ Quang, Phường 2, Tân Bình",Phổ Quang,33,0.2571428571428571,0.05714285714285714,Standard
10.5,67.0,1,1,Unknown,Q.Bình Thạnh,"Đường Ung Văn Khiêm, Phường 25, Bình Thạnh",Ung Văn Khiêm,38,0.15671641791044777,0.029850746268656716,Budget
11.5,87.0,2,2,Unknown,Q.Tân Bình,"Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình",Nguyễn Sỹ Sách,42,0.13218390804597702,0.04597701149425287,Budget
11.0,87.0,2,2,Unknown,Q.Tân Bình,"Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình",Nguyễn Sỹ Sách,26,0.12643678160919541,0.04597701149425287,Budget
33.0,110.0,2,2,Unknown,Q.1,"Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1",Nguyễn Thị Minh Khai,29,0.3,0.03636363636363636,Standard
16.0,150.0,3,3,Unknown,Q.8,"854 Đường Tạ Quang Bửu, Phường 6, Quận 8",Tạ Quang Bửu,52,0.10666666666666667,0.04,Budget
17.0,70.0,2,2,Unknown,Q.Phú Nhuận,"Đường Phổ Quang, Phường 9, Phú Nhuận",Phổ Quang,49,0.24285714285714285,0.05714285714285714,Budget
24.0,115.0,2,2,Unknown,Q.7,"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7",Nguyễn Văn Linh,65,0.20869565217391303,0.034782608695652174,Budget
10.0,70.0,2,2,Unknown,Q.9,"Đường Thủy Lợi, Phường Phước Long A, Quận 9",Thủy Lợi,78,0.14285714285714285,0.05714285714285714,Budget
11.0,75.0,2,2,Unknown,Q.9,"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9",Đỗ Xuân Hợp,35,0.14666666666666667,0.05333333333333334,Budget
10.0,60.0,2,1,Unknown,Q.Tân Bình,"Đường Quách Văn Tuấn, Phường 13, Tân Bình",Quách Văn Tuấn,57,0.16666666666666666,0.05,Budget
10.0,80.0,2,2,Unknown,Q.12,"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12",Trường Chinh,83,0.125,0.05,Budget
8.0,80.0,3,1,Unknown,Q.11,"Đường Dương Đình Nghệ, Phường 8, Quận 11",Dương Đình Nghệ,90,0.1,0.05,Budget
5.5,25.0,1,1,Unknown,Q.2,"Đường Số 62, Phường Thảo Điền, Quận 2",Số 62,103,0.22,0.08,Budget
4.8,28.0,0,0,Unknown,Q.8,"Đường Tuy Lý Vương, Phường 13, Quận 8",Tuy Lý Vương,69,0.17142857142857143,0.0,Budget
10.0,56.0,2,1,Unknown,Q.Phú Nhuận,"Đường Phan Xích Long, Phường 1, Phú Nhuận",Phan Xích Long,50,0.17857142857142858,0.05357142857142857,Budget
16.5,88.0,2,2,Unknown,Q.Phú Nhuận,"Đường Phan Đăng Lưu, Phường 1, Phú Nhuận",Phan Đăng Lưu,57,0.1875,0.045454545454545456,Budget
16.0,90.0,0,0,Unknown,Q.11,"Đường Lê Đại Hành, Phường 15, Quận 11",Lê Đại Hành,64,0.17777777777777778,0.0,Budget
5.0,20.0,0,0,Unknown,Q.3,"72 Đường Trần Quốc Toản, Phường 8, Quận 3",Trần Quốc Toản,179,0.25,0.0,Standard
10.0,53.0,1,1,Unknown,Q.6,"Dự án Viva Riverside, Đường Võ Văn Kiệt, Phường 3, Quận 6",Võ Văn Kiệt,83,0.18867924528301888,0.03773584905660377,Budget
40.0,116.0,3,2,Unknown,Q.1,"Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1",Võ Văn Kiệt,14,0.3448275862068966,0.04310344827586207,Premium
45.0,48.0,1,1,Unknown,Q.5,"288 Đường Nguyễn Trãi, Phường 8, Quận 5",Nguyễn Trãi,102,0.9375,0.041666666666666664,Premium
9.2,67.0,2,1,Unknown,Q.Phú Nhuận,"Đường Phan Xích Long, Phường 7, Phú Nhuận",Phan Xích Long,50,0.1373134328358209,0.04477611940298507,Budget
22.0,50.0,1,1,Unknown,Q.5,"55c Đường Trần Phú, Phường 4, Quận 5",Trần Phú,104,0.44,0.04,Premium
45.0,195.0,0,0,Unknown,Q.2,"Đường Số 50, Phường Thảo Điền, Quận 2",Số 50,105,0.23076923076923078,0.0,Budget
40.0,72.0,0,0,Unknown,Q.10,"Đường Lý Thái Tổ, Phường 1, Quận 10",Lý Thái Tổ,20,0.5555555555555556,0.0,Premium
30.0,108.0,0,0,Unknown,Q.5,"Đường Trần Hưng Đạo, Phường 7, Quận 5",Trần Hưng Đạo,52,0.2777777777777778,0.0,Standard
5.5,46.0,0,0,Unknown,Q.Phú Nhuận,"59 Đường Hoàng Văn Thụ, Phường 15, Phú Nhuận",Hoàng Văn Thụ,39,0.11956521739130435,0.0,Budget
15.0,45.0,0,5,Unknown,Q.Phú Nhuận,"270/2/16 Đường Phan Đình Phùng, Phường 1, Phú Nhuận",Phan Đình Phùng,25,0.3333333333333333,0.1111111111111111,Standard
14.0,55.0,1,1,Unknown,Q.Phú Nhuận,"38 Đường Trương Quốc Dung, Phường 8, Quận Phú Nhuận",Trương Quốc Dung,26,0.2545454545454545,0.03636363636363636,Standard
3.0,6.0,0,0,Unknown,Q.Phú Nhuận,"Đường Nguyễn Kiệm, Phường 4, Phú Nhuận",Nguyễn Kiệm,50,0.5,0.0,Premium
25.0,126.0,0,0,Unknown,Q.7,"Đường Trần Văn Trà, Phường Tân Phong, Quận 7",Trần Văn Trà,43,0.1984126984126984,0.0,Budget
15.0,90.0,3,2,Unknown,Q.9,"Đường Song Hành, Phường Phú Hữu, Quận 9",Song Hành,46,0.16666666666666666,0.05555555555555555,Budget
8.0,67.0,2,2,Unknown,Q.7,"Dự án Q7 Saigon Riverside, Đường Đào Trí, Phường Phú Thuận, Quận 7",Đào Trí,51,0.11940298507462686,0.05970149253731343,Budget
25.0,150.0,3,2,Unknown,Q.7,"Đường Tôn Dật Tiên, Phường Tân Phong, Quận 7",Tôn Dật Tiên,71,0.16666666666666666,0.03333333333333333,Budget
14.0,74.0,2,2,Unknown,Q.10,"Đường Thành Thái, Phường 14, Quận 10",Thành Thái,37,0.1891891891891892,0.05405405405405406,Budget
20.0,86.0,2,2,Unknown,Q.5,"Đường An Dương Vương, Phường 4, Quận 5",An Dương Vương,39,0.23255813953488372,0.046511627906976744,Budget
11.0,75.0,2,2,Unknown,Q.9,"Đường Song Hành, Phường Phú Hữu, Quận 9",Song Hành,63,0.14666666666666667,0.05333333333333334,Budget
15.0,130.0,3,2,Unknown,Q.9,"Đường Liên Phường, Phường Phú Hữu, Quận 9",Liên Phường,53,0.11538461538461539,0.038461538461538464,Budget
20.0,80.0,2,2,Unknown,Q.7,"Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7",Nguyễn Lương Bằng,58,0.25,0.05,Standard
15.0,75.0,2,2,Unknown,Q.10,"Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,40,0.2,0.05333333333333334,Budget
13.0,75.0,3,4,Unknown,Q.9,"Đường Liên Phường, Phường Phước Long B, Quận 9",Liên Phường,23,0.17333333333333334,0.09333333333333334,Budget
28.0,130.0,0,0,Unknown,Q.7,"Đường Tôn Dật Tiên, Phường Tân Phú, Quận 7",Tôn Dật Tiên,50,0.2153846153846154,0.0,Budget
30.0,100.0,5,4,Unknown,Q.3,"Đường Lê Văn Sỹ, Phường 13, Quận 3",Lê Văn Sỹ,50,0.3,0.09,Standard
30.0,120.0,5,5,Unknown,Q.Tân Bình,"11A Đường Thăng Long, Phường 4, Tân Bình",Thăng Long,53,0.25,0.08333333333333333,Standard
25.0,77.0,4,3,Unknown,Q.10,"354B Đường Lý Thường Kiệt, Phường 14, Quận 10",Lý Thường Kiệt,81,0.3246753246753247,0.09090909090909091,Standard
25.0,90.0,4,4,Unknown,Q.Tân Bình,"737/8A Đường Cách Mạng Tháng Tám, Phường 6, Tân Bình",Cách Mạng Tháng Tám,92,0.2777777777777778,0.08888888888888889,Standard
30.0,108.0,5,4,Unknown,Q.Phú Nhuận,"46F Đường Nhiêu Tứ, Phường 7, Phú Nhuận",Nhiêu Tứ,60,0.2777777777777778,0.08333333333333333,Standard
24.0,80.0,5,4,Unknown,Q.Tân Bình,"49A Đường Giải Phóng, Phường 4, Tân Bình",Giải Phóng,69,0.3,0.1125,Standard
25.0,81.0,4,5,Unknown,Q.3,"Đường Cách Mạng Tháng Tám, Phường 11, Quận 3",Cách Mạng Tháng Tám,40,0.30864197530864196,0.1111111111111111,Standard
27.0,65.0,4,4,Unknown,Q.Tân Bình,"Đường Đồng Đen, Phường 12, Tân Bình",Đồng Đen,73,0.4153846153846154,0.12307692307692308,Premium
20.0,70.0,4,4,Unknown,Q.3,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3",Nguyễn Đình Chiểu,55,0.2857142857142857,0.11428571428571428,Standard
26.0,81.0,2,3,Unknown,Q.3,"305 Đường Nguyễn Đình Chiểu, Phường 5, Quận 3",Nguyễn Đình Chiểu,37,0.32098765432098764,0.06172839506172839,Standard
18.0,80.0,4,0,Unknown,Q.Tân Bình,"Đường Út Tịch, Phường 4, Tân Bình",Út Tịch,53,0.225,0.05,Budget
40.0,75.0,2,3,Unknown,Q.3,"Hẻm 290 Đường Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3",Nam Kỳ Khởi Nghĩa,53,0.5333333333333333,0.06666666666666667,Premium
4.5,28.0,0,0,Unknown,Q.Tân Phú,"Đường Trường Chinh, Phường Tân Sơn Nhì, Tân Phú",Trường Chinh,78,0.16071428571428573,0.0,Budget
16.0,68.0,3,3,Unknown,Q.Phú Nhuận,"166/13 Đường Đào Duy Anh, Phường 9, Phú Nhuận",Đào Duy Anh,82,0.23529411764705882,0.08823529411764706,Budget
24.0,81.0,0,0,Unknown,Q.Bình Thạnh,"68A Đường D5, Phường 25, Bình Thạnh",D5,45,0.2962962962962963,0.0,Standard
25.0,81.0,4,4,Unknown,Q.10,"Đường Lê Hồng Phong, Phường 1, Quận 10",Lê Hồng Phong,87,0.30864197530864196,0.09876543209876543,Standard
30.0,80.0,2,3,Unknown,Q.3,"Đường Số 2 Cư xá Đô Thành, Phường 4, Quận 3",Số 2 Cư xá Đô Thành,61,0.375,0.0625,Premium
